image_id,image_patch,mask_patch,label
103,patches\real\103_224.png,patches\mask\103_224.png,0
103,patches\real\103_225.png,patches\mask\103_225.png,0
103,patches\real\103_226.png,patches\mask\103_226.png,0
103,patches\real\103_227.png,patches\mask\103_227.png,0
103,patches\real\103_228.png,patches\mask\103_228.png,0
103,patches\real\103_229.png,patches\mask\103_229.png,0
103,patches\real\103_230.png,patches\mask\103_230.png,0
103,patches\real\103_231.png,patches\mask\103_231.png,0
103,patches\real\103_232.png,patches\mask\103_232.png,1
103,patches\real\103_233.png,patches\mask\103_233.png,1
103,patches\real\103_234.png,patches\mask\103_234.png,1
103,patches\real\103_235.png,patches\mask\103_235.png,1
103,patches\real\103_236.png,patches\mask\103_236.png,1
103,patches\real\103_237.png,patches\mask\103_237.png,1
103,patches\real\103_238.png,patches\mask\103_238.png,1
103,patches\real\103_239.png,patches\mask\103_239.png,1
103,patches\real\103_240.png,patches\mask\103_240.png,0
103,patches\real\103_241.png,patches\mask\103_241.png,0
103,patches\real\103_242.png,patches\mask\103_242.png,0
103,patches\real\103_243.png,patches\mask\103_243.png,0
103,patches\real\103_244.png,patches\mask\103_244.png,0
103,patches\real\103_245.png,patches\mask\103_245.png,0
103,patches\real\103_246.png,patches\mask\103_246.png,0
103,patches\real\103_247.png,patches\mask\103_247.png,0
103,patches\real\103_248.png,patches\mask\103_248.png,1
103,patches\real\103_249.png,patches\mask\103_249.png,1
103,patches\real\103_250.png,patches\mask\103_250.png,1
103,patches\real\103_251.png,patches\mask\103_251.png,1
103,patches\real\103_252.png,patches\mask\103_252.png,1
103,patches\real\103_253.png,patches\mask\103_253.png,1
103,patches\real\103_254.png,patches\mask\103_254.png,1
103,patches\real\103_255.png,patches\mask\103_255.png,1
104,patches\real\104_000.png,patches\mask\104_000.png,0
104,patches\real\104_001.png,patches\mask\104_001.png,0
104,patches\real\104_002.png,patches\mask\104_002.png,0
104,patches\real\104_003.png,patches\mask\104_003.png,0
104,patches\real\104_004.png,patches\mask\104_004.png,0
104,patches\real\104_005.png,patches\mask\104_005.png,0
104,patches\real\104_006.png,patches\mask\104_006.png,0
104,patches\real\104_007.png,patches\mask\104_007.png,0
104,patches\real\104_008.png,patches\mask\104_008.png,0
104,patches\real\104_009.png,patches\mask\104_009.png,0
104,patches\real\104_010.png,patches\mask\104_010.png,0
104,patches\real\104_011.png,patches\mask\104_011.png,0
104,patches\real\104_012.png,patches\mask\104_012.png,0
104,patches\real\104_013.png,patches\mask\104_013.png,0
104,patches\real\104_014.png,patches\mask\104_014.png,0
104,patches\real\104_015.png,patches\mask\104_015.png,0
104,patches\real\104_016.png,patches\mask\104_016.png,0
104,patches\real\104_017.png,patches\mask\104_017.png,0
104,patches\real\104_018.png,patches\mask\104_018.png,0
104,patches\real\104_019.png,patches\mask\104_019.png,0
104,patches\real\104_020.png,patches\mask\104_020.png,0
104,patches\real\104_021.png,patches\mask\104_021.png,0
104,patches\real\104_022.png,patches\mask\104_022.png,0
104,patches\real\104_023.png,patches\mask\104_023.png,0
104,patches\real\104_024.png,patches\mask\104_024.png,0
104,patches\real\104_025.png,patches\mask\104_025.png,0
104,patches\real\104_026.png,patches\mask\104_026.png,0
104,patches\real\104_027.png,patches\mask\104_027.png,0
104,patches\real\104_028.png,patches\mask\104_028.png,0
104,patches\real\104_029.png,patches\mask\104_029.png,0
104,patches\real\104_030.png,patches\mask\104_030.png,0
104,patches\real\104_031.png,patches\mask\104_031.png,0
104,patches\real\104_032.png,patches\mask\104_032.png,0
104,patches\real\104_033.png,patches\mask\104_033.png,0
104,patches\real\104_034.png,patches\mask\104_034.png,0
104,patches\real\104_035.png,patches\mask\104_035.png,0
104,patches\real\104_036.png,patches\mask\104_036.png,0
104,patches\real\104_037.png,patches\mask\104_037.png,0
104,patches\real\104_038.png,patches\mask\104_038.png,0
104,patches\real\104_039.png,patches\mask\104_039.png,0
104,patches\real\104_040.png,patches\mask\104_040.png,0
104,patches\real\104_041.png,patches\mask\104_041.png,0
104,patches\real\104_042.png,patches\mask\104_042.png,0
104,patches\real\104_043.png,patches\mask\104_043.png,0
104,patches\real\104_044.png,patches\mask\104_044.png,0
104,patches\real\104_045.png,patches\mask\104_045.png,0
104,patches\real\104_046.png,patches\mask\104_046.png,0
104,patches\real\104_047.png,patches\mask\104_047.png,0
104,patches\real\104_048.png,patches\mask\104_048.png,0
104,patches\real\104_049.png,patches\mask\104_049.png,0
104,patches\real\104_050.png,patches\mask\104_050.png,0
104,patches\real\104_051.png,patches\mask\104_051.png,0
104,patches\real\104_052.png,patches\mask\104_052.png,0
104,patches\real\104_053.png,patches\mask\104_053.png,0
104,patches\real\104_054.png,patches\mask\104_054.png,0
104,patches\real\104_055.png,patches\mask\104_055.png,0
104,patches\real\104_056.png,patches\mask\104_056.png,0
104,patches\real\104_057.png,patches\mask\104_057.png,0
104,patches\real\104_058.png,patches\mask\104_058.png,0
104,patches\real\104_059.png,patches\mask\104_059.png,0
104,patches\real\104_060.png,patches\mask\104_060.png,0
104,patches\real\104_061.png,patches\mask\104_061.png,0
104,patches\real\104_062.png,patches\mask\104_062.png,0
104,patches\real\104_063.png,patches\mask\104_063.png,0
104,patches\real\104_064.png,patches\mask\104_064.png,0
104,patches\real\104_065.png,patches\mask\104_065.png,0
104,patches\real\104_066.png,patches\mask\104_066.png,0
104,patches\real\104_067.png,patches\mask\104_067.png,0
104,patches\real\104_068.png,patches\mask\104_068.png,0
104,patches\real\104_069.png,patches\mask\104_069.png,0
104,patches\real\104_070.png,patches\mask\104_070.png,0
104,patches\real\104_071.png,patches\mask\104_071.png,1
104,patches\real\104_072.png,patches\mask\104_072.png,0
104,patches\real\104_073.png,patches\mask\104_073.png,0
104,patches\real\104_074.png,patches\mask\104_074.png,0
104,patches\real\104_075.png,patches\mask\104_075.png,0
104,patches\real\104_076.png,patches\mask\104_076.png,0
104,patches\real\104_077.png,patches\mask\104_077.png,0
104,patches\real\104_078.png,patches\mask\104_078.png,0
104,patches\real\104_079.png,patches\mask\104_079.png,0
104,patches\real\104_080.png,patches\mask\104_080.png,0
104,patches\real\104_081.png,patches\mask\104_081.png,0
104,patches\real\104_082.png,patches\mask\104_082.png,0
104,patches\real\104_083.png,patches\mask\104_083.png,0
104,patches\real\104_084.png,patches\mask\104_084.png,0
104,patches\real\104_085.png,patches\mask\104_085.png,0
104,patches\real\104_086.png,patches\mask\104_086.png,0
104,patches\real\104_087.png,patches\mask\104_087.png,1
104,patches\real\104_088.png,patches\mask\104_088.png,0
104,patches\real\104_089.png,patches\mask\104_089.png,0
104,patches\real\104_090.png,patches\mask\104_090.png,0
104,patches\real\104_091.png,patches\mask\104_091.png,0
104,patches\real\104_092.png,patches\mask\104_092.png,0
104,patches\real\104_093.png,patches\mask\104_093.png,0
104,patches\real\104_094.png,patches\mask\104_094.png,0
104,patches\real\104_095.png,patches\mask\104_095.png,0
104,patches\real\104_096.png,patches\mask\104_096.png,0
104,patches\real\104_097.png,patches\mask\104_097.png,0
104,patches\real\104_098.png,patches\mask\104_098.png,0
104,patches\real\104_099.png,patches\mask\104_099.png,0
104,patches\real\104_100.png,patches\mask\104_100.png,0
104,patches\real\104_101.png,patches\mask\104_101.png,0
104,patches\real\104_102.png,patches\mask\104_102.png,0
104,patches\real\104_103.png,patches\mask\104_103.png,1
104,patches\real\104_104.png,patches\mask\104_104.png,1
104,patches\real\104_105.png,patches\mask\104_105.png,0
104,patches\real\104_106.png,patches\mask\104_106.png,0
104,patches\real\104_107.png,patches\mask\104_107.png,0
104,patches\real\104_108.png,patches\mask\104_108.png,0
104,patches\real\104_109.png,patches\mask\104_109.png,0
104,patches\real\104_110.png,patches\mask\104_110.png,0
104,patches\real\104_111.png,patches\mask\104_111.png,0
104,patches\real\104_112.png,patches\mask\104_112.png,0
104,patches\real\104_113.png,patches\mask\104_113.png,0
104,patches\real\104_114.png,patches\mask\104_114.png,0
104,patches\real\104_115.png,patches\mask\104_115.png,0
104,patches\real\104_116.png,patches\mask\104_116.png,0
104,patches\real\104_117.png,patches\mask\104_117.png,0
104,patches\real\104_118.png,patches\mask\104_118.png,1
104,patches\real\104_119.png,patches\mask\104_119.png,1
104,patches\real\104_120.png,patches\mask\104_120.png,1
104,patches\real\104_121.png,patches\mask\104_121.png,0
104,patches\real\104_122.png,patches\mask\104_122.png,0
104,patches\real\104_123.png,patches\mask\104_123.png,0
104,patches\real\104_124.png,patches\mask\104_124.png,0
104,patches\real\104_125.png,patches\mask\104_125.png,0
104,patches\real\104_126.png,patches\mask\104_126.png,0
104,patches\real\104_127.png,patches\mask\104_127.png,0
104,patches\real\104_128.png,patches\mask\104_128.png,0
104,patches\real\104_129.png,patches\mask\104_129.png,0
104,patches\real\104_130.png,patches\mask\104_130.png,0
104,patches\real\104_131.png,patches\mask\104_131.png,0
104,patches\real\104_132.png,patches\mask\104_132.png,0
104,patches\real\104_133.png,patches\mask\104_133.png,0
104,patches\real\104_134.png,patches\mask\104_134.png,1
104,patches\real\104_135.png,patches\mask\104_135.png,1
104,patches\real\104_136.png,patches\mask\104_136.png,1
104,patches\real\104_137.png,patches\mask\104_137.png,0
104,patches\real\104_138.png,patches\mask\104_138.png,0
104,patches\real\104_139.png,patches\mask\104_139.png,0
104,patches\real\104_140.png,patches\mask\104_140.png,0
104,patches\real\104_141.png,patches\mask\104_141.png,0
104,patches\real\104_142.png,patches\mask\104_142.png,0
104,patches\real\104_143.png,patches\mask\104_143.png,0
104,patches\real\104_144.png,patches\mask\104_144.png,0
104,patches\real\104_145.png,patches\mask\104_145.png,0
104,patches\real\104_146.png,patches\mask\104_146.png,0
104,patches\real\104_147.png,patches\mask\104_147.png,0
104,patches\real\104_148.png,patches\mask\104_148.png,0
104,patches\real\104_149.png,patches\mask\104_149.png,1
104,patches\real\104_150.png,patches\mask\104_150.png,1
104,patches\real\104_151.png,patches\mask\104_151.png,1
104,patches\real\104_152.png,patches\mask\104_152.png,1
104,patches\real\104_153.png,patches\mask\104_153.png,0
104,patches\real\104_154.png,patches\mask\104_154.png,0
104,patches\real\104_155.png,patches\mask\104_155.png,0
104,patches\real\104_156.png,patches\mask\104_156.png,0
104,patches\real\104_157.png,patches\mask\104_157.png,0
104,patches\real\104_158.png,patches\mask\104_158.png,0
104,patches\real\104_159.png,patches\mask\104_159.png,0
104,patches\real\104_160.png,patches\mask\104_160.png,0
104,patches\real\104_161.png,patches\mask\104_161.png,0
104,patches\real\104_162.png,patches\mask\104_162.png,0
104,patches\real\104_163.png,patches\mask\104_163.png,0
104,patches\real\104_164.png,patches\mask\104_164.png,0
104,patches\real\104_165.png,patches\mask\104_165.png,0
104,patches\real\104_166.png,patches\mask\104_166.png,1
104,patches\real\104_167.png,patches\mask\104_167.png,1
104,patches\real\104_168.png,patches\mask\104_168.png,1
104,patches\real\104_169.png,patches\mask\104_169.png,0
104,patches\real\104_170.png,patches\mask\104_170.png,0
104,patches\real\104_171.png,patches\mask\104_171.png,0
104,patches\real\104_172.png,patches\mask\104_172.png,0
104,patches\real\104_173.png,patches\mask\104_173.png,0
104,patches\real\104_174.png,patches\mask\104_174.png,0
104,patches\real\104_175.png,patches\mask\104_175.png,0
104,patches\real\104_176.png,patches\mask\104_176.png,0
104,patches\real\104_177.png,patches\mask\104_177.png,0
104,patches\real\104_178.png,patches\mask\104_178.png,0
104,patches\real\104_179.png,patches\mask\104_179.png,0
104,patches\real\104_180.png,patches\mask\104_180.png,0
104,patches\real\104_181.png,patches\mask\104_181.png,0
104,patches\real\104_182.png,patches\mask\104_182.png,1
104,patches\real\104_183.png,patches\mask\104_183.png,1
104,patches\real\104_184.png,patches\mask\104_184.png,1
104,patches\real\104_185.png,patches\mask\104_185.png,0
104,patches\real\104_186.png,patches\mask\104_186.png,0
104,patches\real\104_187.png,patches\mask\104_187.png,0
104,patches\real\104_188.png,patches\mask\104_188.png,0
104,patches\real\104_189.png,patches\mask\104_189.png,0
104,patches\real\104_190.png,patches\mask\104_190.png,0
104,patches\real\104_191.png,patches\mask\104_191.png,0
104,patches\real\104_192.png,patches\mask\104_192.png,0
104,patches\real\104_193.png,patches\mask\104_193.png,0
104,patches\real\104_194.png,patches\mask\104_194.png,0
104,patches\real\104_195.png,patches\mask\104_195.png,0
104,patches\real\104_196.png,patches\mask\104_196.png,0
104,patches\real\104_197.png,patches\mask\104_197.png,0
104,patches\real\104_198.png,patches\mask\104_198.png,1
104,patches\real\104_199.png,patches\mask\104_199.png,1
104,patches\real\104_200.png,patches\mask\104_200.png,1
104,patches\real\104_201.png,patches\mask\104_201.png,0
104,patches\real\104_202.png,patches\mask\104_202.png,0
104,patches\real\104_203.png,patches\mask\104_203.png,0
104,patches\real\104_204.png,patches\mask\104_204.png,0
104,patches\real\104_205.png,patches\mask\104_205.png,0
104,patches\real\104_206.png,patches\mask\104_206.png,1
104,patches\real\104_207.png,patches\mask\104_207.png,0
104,patches\real\104_208.png,patches\mask\104_208.png,0
104,patches\real\104_209.png,patches\mask\104_209.png,0
104,patches\real\104_210.png,patches\mask\104_210.png,0
104,patches\real\104_211.png,patches\mask\104_211.png,0
104,patches\real\104_212.png,patches\mask\104_212.png,0
104,patches\real\104_213.png,patches\mask\104_213.png,0
104,patches\real\104_214.png,patches\mask\104_214.png,1
104,patches\real\104_215.png,patches\mask\104_215.png,1
104,patches\real\104_216.png,patches\mask\104_216.png,1
104,patches\real\104_217.png,patches\mask\104_217.png,0
104,patches\real\104_218.png,patches\mask\104_218.png,0
104,patches\real\104_219.png,patches\mask\104_219.png,0
104,patches\real\104_220.png,patches\mask\104_220.png,0
104,patches\real\104_221.png,patches\mask\104_221.png,0
104,patches\real\104_222.png,patches\mask\104_222.png,1
104,patches\real\104_223.png,patches\mask\104_223.png,0
104,patches\real\104_224.png,patches\mask\104_224.png,0
104,patches\real\104_225.png,patches\mask\104_225.png,0
104,patches\real\104_226.png,patches\mask\104_226.png,0
104,patches\real\104_227.png,patches\mask\104_227.png,0
104,patches\real\104_228.png,patches\mask\104_228.png,0
104,patches\real\104_229.png,patches\mask\104_229.png,0
104,patches\real\104_230.png,patches\mask\104_230.png,0
104,patches\real\104_231.png,patches\mask\104_231.png,1
104,patches\real\104_232.png,patches\mask\104_232.png,1
104,patches\real\104_233.png,patches\mask\104_233.png,1
104,patches\real\104_234.png,patches\mask\104_234.png,0
104,patches\real\104_235.png,patches\mask\104_235.png,0
104,patches\real\104_236.png,patches\mask\104_236.png,0
104,patches\real\104_237.png,patches\mask\104_237.png,1
104,patches\real\104_238.png,patches\mask\104_238.png,1
104,patches\real\104_239.png,patches\mask\104_239.png,1
104,patches\real\104_240.png,patches\mask\104_240.png,0
104,patches\real\104_241.png,patches\mask\104_241.png,0
104,patches\real\104_242.png,patches\mask\104_242.png,0
104,patches\real\104_243.png,patches\mask\104_243.png,0
104,patches\real\104_244.png,patches\mask\104_244.png,0
104,patches\real\104_245.png,patches\mask\104_245.png,0
104,patches\real\104_246.png,patches\mask\104_246.png,0
104,patches\real\104_247.png,patches\mask\104_247.png,1
104,patches\real\104_248.png,patches\mask\104_248.png,1
104,patches\real\104_249.png,patches\mask\104_249.png,1
104,patches\real\104_250.png,patches\mask\104_250.png,0
104,patches\real\104_251.png,patches\mask\104_251.png,0
104,patches\real\104_252.png,patches\mask\104_252.png,0
104,patches\real\104_253.png,patches\mask\104_253.png,1
104,patches\real\104_254.png,patches\mask\104_254.png,1
104,patches\real\104_255.png,patches\mask\104_255.png,1
105,patches\real\105_000.png,patches\mask\105_000.png,0
105,patches\real\105_001.png,patches\mask\105_001.png,0
105,patches\real\105_002.png,patches\mask\105_002.png,0
105,patches\real\105_003.png,patches\mask\105_003.png,0
105,patches\real\105_004.png,patches\mask\105_004.png,0
105,patches\real\105_005.png,patches\mask\105_005.png,0
105,patches\real\105_006.png,patches\mask\105_006.png,0
105,patches\real\105_007.png,patches\mask\105_007.png,0
105,patches\real\105_008.png,patches\mask\105_008.png,0
105,patches\real\105_009.png,patches\mask\105_009.png,0
105,patches\real\105_010.png,patches\mask\105_010.png,0
105,patches\real\105_011.png,patches\mask\105_011.png,0
105,patches\real\105_012.png,patches\mask\105_012.png,0
105,patches\real\105_013.png,patches\mask\105_013.png,0
105,patches\real\105_014.png,patches\mask\105_014.png,0
105,patches\real\105_015.png,patches\mask\105_015.png,0
105,patches\real\105_016.png,patches\mask\105_016.png,0
105,patches\real\105_017.png,patches\mask\105_017.png,0
105,patches\real\105_018.png,patches\mask\105_018.png,0
105,patches\real\105_019.png,patches\mask\105_019.png,0
105,patches\real\105_020.png,patches\mask\105_020.png,0
105,patches\real\105_021.png,patches\mask\105_021.png,0
105,patches\real\105_022.png,patches\mask\105_022.png,0
105,patches\real\105_023.png,patches\mask\105_023.png,0
105,patches\real\105_024.png,patches\mask\105_024.png,0
105,patches\real\105_025.png,patches\mask\105_025.png,0
105,patches\real\105_026.png,patches\mask\105_026.png,0
105,patches\real\105_027.png,patches\mask\105_027.png,0
105,patches\real\105_028.png,patches\mask\105_028.png,0
105,patches\real\105_029.png,patches\mask\105_029.png,0
105,patches\real\105_030.png,patches\mask\105_030.png,0
105,patches\real\105_031.png,patches\mask\105_031.png,0
105,patches\real\105_032.png,patches\mask\105_032.png,0
105,patches\real\105_033.png,patches\mask\105_033.png,0
105,patches\real\105_034.png,patches\mask\105_034.png,0
105,patches\real\105_035.png,patches\mask\105_035.png,0
105,patches\real\105_036.png,patches\mask\105_036.png,0
105,patches\real\105_037.png,patches\mask\105_037.png,0
105,patches\real\105_038.png,patches\mask\105_038.png,0
105,patches\real\105_039.png,patches\mask\105_039.png,1
105,patches\real\105_040.png,patches\mask\105_040.png,0
105,patches\real\105_041.png,patches\mask\105_041.png,0
105,patches\real\105_042.png,patches\mask\105_042.png,0
105,patches\real\105_043.png,patches\mask\105_043.png,0
105,patches\real\105_044.png,patches\mask\105_044.png,0
105,patches\real\105_045.png,patches\mask\105_045.png,0
105,patches\real\105_046.png,patches\mask\105_046.png,0
105,patches\real\105_047.png,patches\mask\105_047.png,0
105,patches\real\105_048.png,patches\mask\105_048.png,0
105,patches\real\105_049.png,patches\mask\105_049.png,0
105,patches\real\105_050.png,patches\mask\105_050.png,0
105,patches\real\105_051.png,patches\mask\105_051.png,0
105,patches\real\105_052.png,patches\mask\105_052.png,0
105,patches\real\105_053.png,patches\mask\105_053.png,0
105,patches\real\105_054.png,patches\mask\105_054.png,0
105,patches\real\105_055.png,patches\mask\105_055.png,1
105,patches\real\105_056.png,patches\mask\105_056.png,0
105,patches\real\105_057.png,patches\mask\105_057.png,0
105,patches\real\105_058.png,patches\mask\105_058.png,0
105,patches\real\105_059.png,patches\mask\105_059.png,0
105,patches\real\105_060.png,patches\mask\105_060.png,0
105,patches\real\105_061.png,patches\mask\105_061.png,0
105,patches\real\105_062.png,patches\mask\105_062.png,0
105,patches\real\105_063.png,patches\mask\105_063.png,0
105,patches\real\105_064.png,patches\mask\105_064.png,0
105,patches\real\105_065.png,patches\mask\105_065.png,0
105,patches\real\105_066.png,patches\mask\105_066.png,0
105,patches\real\105_067.png,patches\mask\105_067.png,0
105,patches\real\105_068.png,patches\mask\105_068.png,0
105,patches\real\105_069.png,patches\mask\105_069.png,0
105,patches\real\105_070.png,patches\mask\105_070.png,0
105,patches\real\105_071.png,patches\mask\105_071.png,1
105,patches\real\105_072.png,patches\mask\105_072.png,0
105,patches\real\105_073.png,patches\mask\105_073.png,0
105,patches\real\105_074.png,patches\mask\105_074.png,0
105,patches\real\105_075.png,patches\mask\105_075.png,0
105,patches\real\105_076.png,patches\mask\105_076.png,0
105,patches\real\105_077.png,patches\mask\105_077.png,0
105,patches\real\105_078.png,patches\mask\105_078.png,0
105,patches\real\105_079.png,patches\mask\105_079.png,0
105,patches\real\105_080.png,patches\mask\105_080.png,0
105,patches\real\105_081.png,patches\mask\105_081.png,0
105,patches\real\105_082.png,patches\mask\105_082.png,0
105,patches\real\105_083.png,patches\mask\105_083.png,0
105,patches\real\105_084.png,patches\mask\105_084.png,0
105,patches\real\105_085.png,patches\mask\105_085.png,0
105,patches\real\105_086.png,patches\mask\105_086.png,0
105,patches\real\105_087.png,patches\mask\105_087.png,1
105,patches\real\105_088.png,patches\mask\105_088.png,1
105,patches\real\105_089.png,patches\mask\105_089.png,0
105,patches\real\105_090.png,patches\mask\105_090.png,0
105,patches\real\105_091.png,patches\mask\105_091.png,0
105,patches\real\105_092.png,patches\mask\105_092.png,0
105,patches\real\105_093.png,patches\mask\105_093.png,0
105,patches\real\105_094.png,patches\mask\105_094.png,0
105,patches\real\105_095.png,patches\mask\105_095.png,0
105,patches\real\105_096.png,patches\mask\105_096.png,0
105,patches\real\105_097.png,patches\mask\105_097.png,0
105,patches\real\105_098.png,patches\mask\105_098.png,0
105,patches\real\105_099.png,patches\mask\105_099.png,0
105,patches\real\105_100.png,patches\mask\105_100.png,0
105,patches\real\105_101.png,patches\mask\105_101.png,0
105,patches\real\105_102.png,patches\mask\105_102.png,1
105,patches\real\105_103.png,patches\mask\105_103.png,1
105,patches\real\105_104.png,patches\mask\105_104.png,1
105,patches\real\105_105.png,patches\mask\105_105.png,0
105,patches\real\105_106.png,patches\mask\105_106.png,0
105,patches\real\105_107.png,patches\mask\105_107.png,0
105,patches\real\105_108.png,patches\mask\105_108.png,0
105,patches\real\105_109.png,patches\mask\105_109.png,0
105,patches\real\105_110.png,patches\mask\105_110.png,0
105,patches\real\105_111.png,patches\mask\105_111.png,0
105,patches\real\105_112.png,patches\mask\105_112.png,0
105,patches\real\105_113.png,patches\mask\105_113.png,0
105,patches\real\105_114.png,patches\mask\105_114.png,0
105,patches\real\105_115.png,patches\mask\105_115.png,0
105,patches\real\105_116.png,patches\mask\105_116.png,0
105,patches\real\105_117.png,patches\mask\105_117.png,0
105,patches\real\105_118.png,patches\mask\105_118.png,1
105,patches\real\105_119.png,patches\mask\105_119.png,1
105,patches\real\105_120.png,patches\mask\105_120.png,1
105,patches\real\105_121.png,patches\mask\105_121.png,0
105,patches\real\105_122.png,patches\mask\105_122.png,0
105,patches\real\105_123.png,patches\mask\105_123.png,0
105,patches\real\105_124.png,patches\mask\105_124.png,0
105,patches\real\105_125.png,patches\mask\105_125.png,0
105,patches\real\105_126.png,patches\mask\105_126.png,0
105,patches\real\105_127.png,patches\mask\105_127.png,0
105,patches\real\105_128.png,patches\mask\105_128.png,0
105,patches\real\105_129.png,patches\mask\105_129.png,0
105,patches\real\105_130.png,patches\mask\105_130.png,0
105,patches\real\105_131.png,patches\mask\105_131.png,0
105,patches\real\105_132.png,patches\mask\105_132.png,0
105,patches\real\105_133.png,patches\mask\105_133.png,0
105,patches\real\105_134.png,patches\mask\105_134.png,1
105,patches\real\105_135.png,patches\mask\105_135.png,1
105,patches\real\105_136.png,patches\mask\105_136.png,1
105,patches\real\105_137.png,patches\mask\105_137.png,0
105,patches\real\105_138.png,patches\mask\105_138.png,0
105,patches\real\105_139.png,patches\mask\105_139.png,0
105,patches\real\105_140.png,patches\mask\105_140.png,0
105,patches\real\105_141.png,patches\mask\105_141.png,0
105,patches\real\105_142.png,patches\mask\105_142.png,0
105,patches\real\105_143.png,patches\mask\105_143.png,0
105,patches\real\105_144.png,patches\mask\105_144.png,0
105,patches\real\105_145.png,patches\mask\105_145.png,0
105,patches\real\105_146.png,patches\mask\105_146.png,0
105,patches\real\105_147.png,patches\mask\105_147.png,0
105,patches\real\105_148.png,patches\mask\105_148.png,0
105,patches\real\105_149.png,patches\mask\105_149.png,0
105,patches\real\105_150.png,patches\mask\105_150.png,1
105,patches\real\105_151.png,patches\mask\105_151.png,1
105,patches\real\105_152.png,patches\mask\105_152.png,1
105,patches\real\105_153.png,patches\mask\105_153.png,0
105,patches\real\105_154.png,patches\mask\105_154.png,0
105,patches\real\105_155.png,patches\mask\105_155.png,0
105,patches\real\105_156.png,patches\mask\105_156.png,0
105,patches\real\105_157.png,patches\mask\105_157.png,0
105,patches\real\105_158.png,patches\mask\105_158.png,0
105,patches\real\105_159.png,patches\mask\105_159.png,0
105,patches\real\105_160.png,patches\mask\105_160.png,0
105,patches\real\105_161.png,patches\mask\105_161.png,0
105,patches\real\105_162.png,patches\mask\105_162.png,0
105,patches\real\105_163.png,patches\mask\105_163.png,0
105,patches\real\105_164.png,patches\mask\105_164.png,0
105,patches\real\105_165.png,patches\mask\105_165.png,0
105,patches\real\105_166.png,patches\mask\105_166.png,1
105,patches\real\105_167.png,patches\mask\105_167.png,1
105,patches\real\105_168.png,patches\mask\105_168.png,1
105,patches\real\105_169.png,patches\mask\105_169.png,0
105,patches\real\105_170.png,patches\mask\105_170.png,0
105,patches\real\105_171.png,patches\mask\105_171.png,0
105,patches\real\105_172.png,patches\mask\105_172.png,0
105,patches\real\105_173.png,patches\mask\105_173.png,0
105,patches\real\105_174.png,patches\mask\105_174.png,0
105,patches\real\105_175.png,patches\mask\105_175.png,0
105,patches\real\105_176.png,patches\mask\105_176.png,0
105,patches\real\105_177.png,patches\mask\105_177.png,0
105,patches\real\105_178.png,patches\mask\105_178.png,0
105,patches\real\105_179.png,patches\mask\105_179.png,0
105,patches\real\105_180.png,patches\mask\105_180.png,0
105,patches\real\105_181.png,patches\mask\105_181.png,0
105,patches\real\105_182.png,patches\mask\105_182.png,1
105,patches\real\105_183.png,patches\mask\105_183.png,1
105,patches\real\105_184.png,patches\mask\105_184.png,1
105,patches\real\105_185.png,patches\mask\105_185.png,1
105,patches\real\105_186.png,patches\mask\105_186.png,0
105,patches\real\105_187.png,patches\mask\105_187.png,0
105,patches\real\105_188.png,patches\mask\105_188.png,0
105,patches\real\105_189.png,patches\mask\105_189.png,0
105,patches\real\105_190.png,patches\mask\105_190.png,0
105,patches\real\105_191.png,patches\mask\105_191.png,0
105,patches\real\105_192.png,patches\mask\105_192.png,0
105,patches\real\105_193.png,patches\mask\105_193.png,0
105,patches\real\105_194.png,patches\mask\105_194.png,0
105,patches\real\105_195.png,patches\mask\105_195.png,0
105,patches\real\105_196.png,patches\mask\105_196.png,0
105,patches\real\105_197.png,patches\mask\105_197.png,0
105,patches\real\105_198.png,patches\mask\105_198.png,0
105,patches\real\105_199.png,patches\mask\105_199.png,1
105,patches\real\105_200.png,patches\mask\105_200.png,1
105,patches\real\105_201.png,patches\mask\105_201.png,1
105,patches\real\105_202.png,patches\mask\105_202.png,0
105,patches\real\105_203.png,patches\mask\105_203.png,0
105,patches\real\105_204.png,patches\mask\105_204.png,0
105,patches\real\105_205.png,patches\mask\105_205.png,0
105,patches\real\105_206.png,patches\mask\105_206.png,0
105,patches\real\105_207.png,patches\mask\105_207.png,0
105,patches\real\105_208.png,patches\mask\105_208.png,0
105,patches\real\105_209.png,patches\mask\105_209.png,0
105,patches\real\105_210.png,patches\mask\105_210.png,0
105,patches\real\105_211.png,patches\mask\105_211.png,0
105,patches\real\105_212.png,patches\mask\105_212.png,0
105,patches\real\105_213.png,patches\mask\105_213.png,0
105,patches\real\105_214.png,patches\mask\105_214.png,0
105,patches\real\105_215.png,patches\mask\105_215.png,0
105,patches\real\105_216.png,patches\mask\105_216.png,1
105,patches\real\105_217.png,patches\mask\105_217.png,1
105,patches\real\105_218.png,patches\mask\105_218.png,1
105,patches\real\105_219.png,patches\mask\105_219.png,0
105,patches\real\105_220.png,patches\mask\105_220.png,0
105,patches\real\105_221.png,patches\mask\105_221.png,0
105,patches\real\105_222.png,patches\mask\105_222.png,0
105,patches\real\105_223.png,patches\mask\105_223.png,1
105,patches\real\105_224.png,patches\mask\105_224.png,0
105,patches\real\105_225.png,patches\mask\105_225.png,0
105,patches\real\105_226.png,patches\mask\105_226.png,0
105,patches\real\105_227.png,patches\mask\105_227.png,0
105,patches\real\105_228.png,patches\mask\105_228.png,0
